title,id,namespace,description,effectiveDate,keyImages,catalogNs,currentPrice,seller,productSlug,urlSlug,url,tags,items,customAttributes,categories,price
Evalina The Sorceress,9d89d5a462674f6d856eb9494c944a7b,c1adccb6ce8344ebac8cb4e3c81f01ef,Evalina is a dark atmospheric puzzle game,2023-06-20T08:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/d53f8cda53644eab9861d28308b737c2/evalinathe-sorceress-121co.jpg'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/d53f8cda53644eab9861d28308b737c2/evalinathe-sorceress-542vd.jpg'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/d53f8cda53644eab9861d28308b737c2/evalinathe-sorceress-542vd.jpg'}]",{'mappings': [{'pageSlug': 'mai-in-the-mysterious-castle-a9a60a'}]},199,"{'id': 'o-yyen3q2h2y6m3dnfpmh6ggh683e2xc', 'name': 'DarkSexualArtz'}",,fe7f320c2ac642c7ad6e8e6b293c61fe,,"[{'id': '1298'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}]","[{'id': '85afc0399022407586eb796e3f35c3fe', 'namespace': 'c1adccb6ce8344ebac8cb4e3c81f01ef'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'false'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 199, 'originalPrice': 199, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$1.99', 'discountPrice': '$1.99', 'intermediatePrice': '$1.99'}}, 'lineOffers': [{'appliedRules': []}]}"
OverDrift Festival,73e45d13603741faa6b9a02c0ddc1f2f,607b4b770360431eae1b003047ac0d64,"Become the star on festival of car culture and sports. Drift races and Free Style Drift tours on public roads with traffic. Huge game world, iconic tracks. Unique collection of cars. Wide range of tuning and styling options. Accurate physics: a sense of speed and lateral g-forces",2023-06-20T06:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/3a11ae365862404ab36914dbbbdb147f/overdrift-festival-bpj1v.jpg'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/3a11ae365862404ab36914dbbbdb147f/overdrift-festival-18nf0.png'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/3a11ae365862404ab36914dbbbdb147f/overdrift-festival-18nf0.png'}]","{'mappings': [{'pageSlug': 'overdrift-festival-eb501d'}, {'pageSlug': 'overdrift-festival-overdrift-festival-premium-cars-pack2-0e1be6'}, {'pageSlug': 'overdrift-festival-overdrift-festival-premium-cars-pack4-d1cff0'}, {'pageSlug': 'overdrift-festival-overdrift-festival-premium-cars-pack3-e30221'}, {'pageSlug': 'overdrift-festival-overdrift-festival-premium-cars-pack1-9684ed'}]}",2999,"{'id': 'o-aa9c35z27aj8z4tqb3mdcdgk5zthgk', 'name': 'IP Ulyanov Anton Pavlovich'}",,4ca921da0b9744ed9c63239c2a49eb87,,"[{'id': '1393'}, {'id': '1203'}, {'id': '1299'}, {'id': '21894'}, {'id': '22776'}, {'id': '1370'}, {'id': '1307'}, {'id': '9547'}, {'id': '1212'}, {'id': '9549'}]","[{'id': 'e453315a102f4020af39a3fd58a9f574', 'namespace': '607b4b770360431eae1b003047ac0d64'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'true'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 2999, 'originalPrice': 2999, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$29.99', 'discountPrice': '$29.99', 'intermediatePrice': '$29.99'}}, 'lineOffers': [{'appliedRules': []}]}"
Crimsonland,04c478d6784b4ee0b5b03458502e2385,04d22e276f144358875f1789bd49f135,"Thousands of aliens, mutant lizards, and more are on the attack - can you survive the onslaught? Unlock dozens of weapons and perks in sixty missions, then show your skill in five survival modes in this intense dual stick shooter.",2099-01-01T00:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/d45e7bf6904d4751899cd5c91132075d/crimsonland-w22hx.jpg'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/d45e7bf6904d4751899cd5c91132075d/crimsonland-1v4ly.jpg'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/d45e7bf6904d4751899cd5c91132075d/crimsonland-1v4ly.jpg'}]",{'mappings': [{'pageSlug': 'crimsonland-c62b81'}]},1499,"{'id': 'o-ka77sjwrhu2dj9mngvpaw8la5h5lcc', 'name': '10tons Ltd'}",,c453957714cc4172b8784538ce781606,,"[{'id': '1216'}, {'id': '1367'}, {'id': '19847'}, {'id': '1210'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '10719'}]","[{'id': 'ea34c60af54f4d2db4e59b2fa5a8aa89', 'namespace': '04d22e276f144358875f1789bd49f135'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'true'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 1499, 'originalPrice': 1499, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$14.99', 'discountPrice': '$14.99', 'intermediatePrice': '$14.99'}}, 'lineOffers': [{'appliedRules': []}]}"
Aliens: Dark Descent,8bb81a72ae384cf4bfab5b5b961f25ad,87b7ded137594cbbbe7b772826ec3289,"Drop into the gripping journey of Aliens: Dark Descent, a squad-based, single-player action game in the iconic Alien franchise. Lead your soldiers in real-time to stop a new and terrifying kind of Xenomorph outbreak on Moon Lethe. ",2023-06-19T22:00:00.000Z,"[{'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/offer/87b7ded137594cbbbe7b772826ec3289/EGS_AliensDarkDescent_TindalosInteractive_S2_1200x1600-23e324fbb7783cbb94d923205e2398a3'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/offer/87b7ded137594cbbbe7b772826ec3289/EGS_AliensDarkDescent_TindalosInteractive_S2_1200x1600-23e324fbb7783cbb94d923205e2398a3'}, {'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/offer/87b7ded137594cbbbe7b772826ec3289/EGS_AliensDarkDescent_TindalosInteractive_S1_2560x1440-60f6031659f9cc6fa1421710a2f1b3ae'}, {'type': 'ProductLogo', 'url': 'https://cdn1.epicgames.com/offer/87b7ded137594cbbbe7b772826ec3289/EGS_AliensDarkDescent_TindalosInteractive_IC1_400x141-f7858c67070a82473dd71505f4eecd41'}]","{'mappings': [{'pageSlug': 'aliens-dark-descent'}, {'pageSlug': 'aliens-dark-descent--lethe-recon-pack'}]}",3999,"{'id': 'o-wt4zxeetmq6jem7qp4pkssr46aenj5', 'name': 'Focus Home'}",aliens-dark-descent,aliens-dark-descent,,"[{'id': '1216'}, {'id': '19847'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}]","[{'id': '9d085dcc42f54230a75677b4c30dfa3c', 'namespace': '87b7ded137594cbbbe7b772826ec3289'}]","[{'key': 'com.epicgames.app.productSlug', 'value': 'aliens-dark-descent'}]","[{'path': 'games'}, {'path': 'games/edition'}, {'path': 'games/edition/base'}, {'path': 'applications'}]","{'totalPrice': {'discountPrice': 3999, 'originalPrice': 3999, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$39.99', 'discountPrice': '$39.99', 'intermediatePrice': '$39.99'}}, 'lineOffers': [{'appliedRules': []}]}"
The House of Da Vinci 3,81ef749d8ad54335a382bce84615ac02,6bd33f792d3d4350ab80acb891597df8,The grand finale to The House of Da Vinci trilogy is here! Solve numerous new puzzles and mind benders and explore new mystifying locations of ravishing beauty.,2023-06-19T22:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/a82d474583d04faba25988d685bb7da0/the-house-of-da-vinci-3-1j570.jpg'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/a82d474583d04faba25988d685bb7da0/the-house-of-da-vinci-3-v0p4d.jpg'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/a82d474583d04faba25988d685bb7da0/the-house-of-da-vinci-3-v0p4d.jpg'}]",{'mappings': [{'pageSlug': 'the-house-of-da-vinci-3-b0c022'}]},1999,"{'id': 'o-vembcfuethmlw2klrj2wbtchxt85wk', 'name': 'Blue Brain Games'}",,df439969a0a34c2cb5c53419dfc461da,,"[{'id': '1298'}, {'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '9549'}, {'id': '1263'}]","[{'id': 'ebaa9331f6d143dcb1ef69d8f816e04f', 'namespace': '6bd33f792d3d4350ab80acb891597df8'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'true'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 1999, 'originalPrice': 1999, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$19.99', 'discountPrice': '$19.99', 'intermediatePrice': '$19.99'}}, 'lineOffers': [{'appliedRules': []}]}"
The House of Da Vinci 2,6b75fed45ae24b418af01fa13919b5a0,4a0076f825604014b0540bb5d957d3bb,Become an apprentice of the famous Leonardo da Vinci. Solve handcrafted mechanical 3D puzzles and discover hidden secrets. Navigate through mesmerizing environments of the Italian Renaissance. Travel through time to influence your surroundings.,2023-06-19T22:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/62caffc18e2c45cdb7637da8e133eb8a/the-house-of-da-vinci-2-kg4pd.jpg'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/62caffc18e2c45cdb7637da8e133eb8a/the-house-of-da-vinci-2-1kwdb.jpg'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/62caffc18e2c45cdb7637da8e133eb8a/the-house-of-da-vinci-2-1kwdb.jpg'}]",{'mappings': [{'pageSlug': 'the-house-of-da-vinci-2-970dc3'}]},1999,"{'id': 'o-vembcfuethmlw2klrj2wbtchxt85wk', 'name': 'Blue Brain Games'}",,96f3b2bc7fcd461490e36d5cae295e3e,,"[{'id': '1298'}, {'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '1263'}]","[{'id': '372c7f5b954843ea811e065c67f775bd', 'namespace': '4a0076f825604014b0540bb5d957d3bb'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'true'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 1999, 'originalPrice': 1999, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$19.99', 'discountPrice': '$19.99', 'intermediatePrice': '$19.99'}}, 'lineOffers': [{'appliedRules': []}]}"
Retro Racers 2,d97e0510a7b5488c961a568567e31260,e97ae982b9d349ecb979266acb98f26d,A Retro Style Classic Arcade Racing Game! Retro Racers 2 puts you right into the action with a fan favorite overhead perspective. Collect classic power-ups to speed by your opponents and unlock 12 challenging tracks. 3...2...1... GO return to your childhood in Retro Racers 2!,2023-06-16T23:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/b230e1a36f024e4aadf961975a1f05f8/retro-racers-2-718rn.png'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/b230e1a36f024e4aadf961975a1f05f8/retro-racers-2-fxqw3.png'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/b230e1a36f024e4aadf961975a1f05f8/retro-racers-2-fxqw3.png'}]",{'mappings': [{'pageSlug': 'retro-racers-2-a98f93'}]},99,"{'id': 'o-jkvkgwultjz23rvv2cpzpgdd799uu9', 'name': 'LoadUpGames'}",,b99b17bff95a454cb8c786569ecc0574,,"[{'id': '1370'}, {'id': '9547'}, {'id': '1212'}, {'id': '9549'}, {'id': '1198'}, {'id': '1263'}]","[{'id': 'dc2b3a83aa6143789fa7dffbc63d27fc', 'namespace': 'e97ae982b9d349ecb979266acb98f26d'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'true'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 99, 'originalPrice': 99, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$0.99', 'discountPrice': '$0.99', 'intermediatePrice': '$0.99'}}, 'lineOffers': [{'appliedRules': []}]}"
Brick Breaker Premium 3,82ff8794884a48b5a54d80ef2c85d722,1421a0ed5cb14f0999cc115d2f0f7377,The Final Brick Breaker In The Trilogy Has Arrived! This is the classic brick-breaker game. A Whopping 50 Brand New Challenging Levels to Complete! Gamepad Support. Classic Power-ups. New Multi-Shot Laser Paddle. See Final Ending Cutscenes To This Classic Trilogy!,2023-06-16T23:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/a916317cb87e49d59bb17bcba8be4503/brick-breaker-premium-3-18sak.png'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/a916317cb87e49d59bb17bcba8be4503/brick-breaker-premium-3-srhxx.png'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/a916317cb87e49d59bb17bcba8be4503/brick-breaker-premium-3-srhxx.png'}]",{'mappings': [{'pageSlug': 'brick-breaker-premium-3-2ae7ce'}]},99,"{'id': 'o-jkvkgwultjz23rvv2cpzpgdd799uu9', 'name': 'LoadUpGames'}",,2ace01af9c8144de97161cd2cb301aab,,"[{'id': '1296'}, {'id': '1298'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '1198'}]","[{'id': '4e99a3d5e5ea4a669ad3e6b18050ad8d', 'namespace': '1421a0ed5cb14f0999cc115d2f0f7377'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'true'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 99, 'originalPrice': 99, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$0.99', 'discountPrice': '$0.99', 'intermediatePrice': '$0.99'}}, 'lineOffers': [{'appliedRules': []}]}"
Scribble It!,f5810471476c471ab4bd2c3725c18569,dc989527f6684c218eb8f5992e85cfea,"Scribble It! is a multiplayer drawing and guessing game. Get in a lobby with up to 16 players and choose from thousands of official words, packaged in a variety of high-quality themes and 3 multiplayer game modes. Perfect for game nights, parties or just hanging out with friends.",2023-06-16T16:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/f209aaddc8784ca9ab1662caafd4e7b3/scribble-it-a3oby.jpg'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/f209aaddc8784ca9ab1662caafd4e7b3/scribble-it-1o6fy.png'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/f209aaddc8784ca9ab1662caafd4e7b3/scribble-it-1o6fy.png'}]","{'mappings': [{'pageSlug': 'scribble-it-c61a6f'}, {'pageSlug': 'scribble-it-scribble-it-premium-edition-18bfbd'}]}",0,"{'id': 'o-7568b06090fd42d4bbd6c8fa8c178f', 'name': 'Detach Entertainment'}",,67ba16df90e5439196a103aed7743dd3,,"[{'id': '1296'}, {'id': '1203'}, {'id': '1110'}, {'id': '21894'}, {'id': '22776'}, {'id': '9547'}, {'id': '1263'}]","[{'id': 'e9e8234cdc0140259ccec5203a8beef0', 'namespace': 'dc989527f6684c218eb8f5992e85cfea'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'false'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'true'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 0, 'originalPrice': 0, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '0', 'discountPrice': '0', 'intermediatePrice': '0'}}, 'lineOffers': [{'appliedRules': []}]}"
THE IMPOSSIBLE,d55742ec89144e559349f28828a43b21,2010b387d2964690a42249ff8c4f9ee4,THE IMPOSSIBLE is a minimal perspective illusion puzzle game. You control a small square in the IMPOSSIBLE world and remember: nothing is IMPOSSIBLE.,2023-06-16T13:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/0bf7da0ff8784bdba6e8a3aa43b2b7b2/the-impossible-78kuw.png'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/0bf7da0ff8784bdba6e8a3aa43b2b7b2/the-impossible-4s658.png'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/0bf7da0ff8784bdba6e8a3aa43b2b7b2/the-impossible-4s658.png'}]",{'mappings': [{'pageSlug': 'the-impossible-fcebf7'}]},499,"{'id': 'o-wndrw4cwfttmgjzmh3fk38euecp7hf', 'name': 'Airem'}",,f7d887cce12d4d26961da57e0c5af266,,"[{'id': '1296'}, {'id': '1218'}, {'id': '1298'}, {'id': '21894'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '10719'}]","[{'id': '985ab5f0be8743b387fe7c8cc4f74886', 'namespace': '2010b387d2964690a42249ff8c4f9ee4'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'true'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 499, 'originalPrice': 499, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$4.99', 'discountPrice': '$4.99', 'intermediatePrice': '$4.99'}}, 'lineOffers': [{'appliedRules': []}]}"
Pilgrims,605ced56db424539ba3ac26f904a83f2,0693e8391e49492096424712a5595484,"Roam the land as you please and make new friends, share a laugh with your fellow travelers and help them complete their little stories, your way. How many different solutions can you find?",2023-06-16T11:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/bfb773acd06f4d4090b82bd18f4b7744/pilgrims-jgz8i.png'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/bfb773acd06f4d4090b82bd18f4b7744/pilgrims-7asyy.jpg'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/bfb773acd06f4d4090b82bd18f4b7744/pilgrims-7asyy.jpg'}]",{'mappings': [{'pageSlug': 'pilgrims-6d250f'}]},699,"{'id': 'o-9yx3b8bxbr9g2r3z7ahpmgphp2d5kh', 'name': 'Amanita Design s.r.o.'}",,9b5afb9e48704b6a834df8d495c77386,,"[{'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '1181'}, {'id': '1263'}]","[{'id': '2ed37fa682cf4ce18da83a4868e14668', 'namespace': '0693e8391e49492096424712a5595484'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'true'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 699, 'originalPrice': 699, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$6.99', 'discountPrice': '$6.99', 'intermediatePrice': '$6.99'}}, 'lineOffers': [{'appliedRules': []}]}"
TV Head: Eight Pages,9c5a9b46407243ba9f58ecb891d03720,4b7c856ef3a54f0489e21feef74b7d08,You find yourself all alone in the middle of a dark forest. You have no weapons and no place to wait for help. The dim flashlight that lights the way is your only friend. Your goal is to explore the location to find eight pages and leave this frightening place.,2023-06-16T07:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/68b2ebce91eb4172a06957df1c6fd85e/tv-head-eight-pages-1ku8j.png'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/68b2ebce91eb4172a06957df1c6fd85e/tv-head-eight-pages-134i5.png'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/68b2ebce91eb4172a06957df1c6fd85e/tv-head-eight-pages-134i5.png'}]",{'mappings': [{'pageSlug': 'tv-head-eight-pages-85b4f3'}]},99,"{'id': 'o-xybrw9pfw3ecdxu37xkwadtv6vjmcv', 'name': 'Astra Studio'}",,a6f32c5f01574548bda600343ea5f682,,"[{'id': '1216'}, {'id': '1218'}, {'id': '1080'}, {'id': '1370'}, {'id': '9547'}]","[{'id': '3943850fa1584993805764aa1f445d7a', 'namespace': '4b7c856ef3a54f0489e21feef74b7d08'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'false'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 99, 'originalPrice': 99, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$0.99', 'discountPrice': '$0.99', 'intermediatePrice': '$0.99'}}, 'lineOffers': [{'appliedRules': []}]}"
F1® 23,559109563678451fb9b85b95ea9aee3f,b7773a08a6fa41e3a0fbc4c1e51c95a4,"Be the last to brake in EA SPORTS™ F1® 23, the official videogame of the 2023 FIA Formula One World Championship™.",2023-06-16T04:00:00.000Z,"[{'type': 'CodeRedemption_340x440', 'url': 'https://cdn1.epicgames.com/offer/b7773a08a6fa41e3a0fbc4c1e51c95a4/EGS_F123StandardEdition_Codemasters_S2_1200x1600-9ee0158a6d9f052deb753af836f9bd8d'}, {'type': 'DieselStoreFrontTall', 'url': 'https://cdn1.epicgames.com/offer/b7773a08a6fa41e3a0fbc4c1e51c95a4/EGS_F123StandardEdition_Codemasters_S2_1200x1600-9ee0158a6d9f052deb753af836f9bd8d'}, {'type': 'DieselStoreFrontWide', 'url': 'https://cdn1.epicgames.com/offer/b7773a08a6fa41e3a0fbc4c1e51c95a4/EGS_F123StandardEdition_Codemasters_S1_2560x1440-467b1cdd2c54eb2ecaa3d776351ca452'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/offer/b7773a08a6fa41e3a0fbc4c1e51c95a4/EGS_F123StandardEdition_Codemasters_S2_1200x1600-9ee0158a6d9f052deb753af836f9bd8d'}, {'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/offer/b7773a08a6fa41e3a0fbc4c1e51c95a4/EGS_F123StandardEdition_Codemasters_S1_2560x1440-467b1cdd2c54eb2ecaa3d776351ca452'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/offer/b7773a08a6fa41e3a0fbc4c1e51c95a4/EGS_F123StandardEdition_Codemasters_S2_1200x1600-9ee0158a6d9f052deb753af836f9bd8d'}]","{'mappings': [{'pageSlug': 'f1-23--champions-edition'}, {'pageSlug': 'f1-23'}, {'pageSlug': 'f1-23--champions-upgrade'}]}",6999,"{'id': 'o-vtqh9b4lk8n4jpadfv6cphqs9hsly9', 'name': 'Electronic Arts'}",f1-23,f1-23,,"[{'id': '1264'}, {'id': '1393'}, {'id': '9547'}, {'id': '1212'}]","[{'id': 'f1d69f2d83f247e296f9a98089d3f0c3', 'namespace': 'b7773a08a6fa41e3a0fbc4c1e51c95a4'}]","[{'key': 'com.epicgames.app.productSlug', 'value': 'f1-23'}]","[{'path': 'games'}, {'path': 'games/edition'}, {'path': 'games/edition/base'}, {'path': 'applications'}]","{'totalPrice': {'discountPrice': 6999, 'originalPrice': 6999, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$69.99', 'discountPrice': '$69.99', 'intermediatePrice': '$69.99'}}, 'lineOffers': [{'appliedRules': []}]}"
